,Track_ID,Rank,Streams,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
66,0GOqQ2k5FYhCemkWFNfvU3,11709,474192,0.469,https://api.spotify.com/v1/audio-analysis/0GOqQ2k5FYhCemkWFNfvU3,0.806,175895,0.63,0GOqQ2k5FYhCemkWFNfvU3,0.000473,7,0.105,-8.12,0,0.606,190.103,4,https://api.spotify.com/v1/tracks/0GOqQ2k5FYhCemkWFNfvU3,audio_features,spotify:track:0GOqQ2k5FYhCemkWFNfvU3,0.785
67,0GQ5bFTVFFKpwNPc7KwQnB,1493,222512,0.0614,https://api.spotify.com/v1/audio-analysis/0GQ5bFTVFFKpwNPc7KwQnB,0.68,234653,0.82,0GQ5bFTVFFKpwNPc7KwQnB,0.0,4,0.597,-4.197,0,0.151,140.033,4,https://api.spotify.com/v1/tracks/0GQ5bFTVFFKpwNPc7KwQnB,audio_features,spotify:track:0GQ5bFTVFFKpwNPc7KwQnB,0.243
68,0H4ugk6rhnXmTl47ayy9O5,536,16991,0.0229,https://api.spotify.com/v1/audio-analysis/0H4ugk6rhnXmTl47ayy9O5,0.65,225668,0.827,0H4ugk6rhnXmTl47ayy9O5,0.0,8,0.121,-4.014,1,0.0599,144.995,4,https://api.spotify.com/v1/tracks/0H4ugk6rhnXmTl47ayy9O5,audio_features,spotify:track:0H4ugk6rhnXmTl47ayy9O5,0.223
69,0H9WHopZ62JeDaGau7REMw,8657,296071,0.102,https://api.spotify.com/v1/audio-analysis/0H9WHopZ62JeDaGau7REMw,0.88,96031,0.399,0H9WHopZ62JeDaGau7REMw,0.000233,6,0.127,-8.849,0,0.464,46.66,3,https://api.spotify.com/v1/tracks/0H9WHopZ62JeDaGau7REMw,audio_features,spotify:track:0H9WHopZ62JeDaGau7REMw,0.387
70,0He5zxKoSLLiIiJEdnJ3nk,671,68189,0.185,https://api.spotify.com/v1/audio-analysis/0He5zxKoSLLiIiJEdnJ3nk,0.813,202693,0.515,0He5zxKoSLLiIiJEdnJ3nk,0.0,10,0.0542,-9.305,1,0.429,147.965,4,https://api.spotify.com/v1/tracks/0He5zxKoSLLiIiJEdnJ3nk,audio_features,spotify:track:0He5zxKoSLLiIiJEdnJ3nk,0.516
71,0HnQmlhsIJLAPvfoAXjd6C,148,6824,0.452,https://api.spotify.com/v1/audio-analysis/0HnQmlhsIJLAPvfoAXjd6C,0.818,197760,0.687,0HnQmlhsIJLAPvfoAXjd6C,1.07e-05,0,0.173,-7.415,1,0.178,117.944,4,https://api.spotify.com/v1/tracks/0HnQmlhsIJLAPvfoAXjd6C,audio_features,spotify:track:0HnQmlhsIJLAPvfoAXjd6C,0.45
72,0IAkpYTRomExXOUJonNMTR,195,6897,0.0337,https://api.spotify.com/v1/audio-analysis/0IAkpYTRomExXOUJonNMTR,0.862,136691,0.519,0IAkpYTRomExXOUJonNMTR,0.0,9,0.0695,-6.901,1,0.0798,99.055,4,https://api.spotify.com/v1/tracks/0IAkpYTRomExXOUJonNMTR,audio_features,spotify:track:0IAkpYTRomExXOUJonNMTR,0.262
73,0IpnZchq8ek2A6pGEP2Qb1,278,14881,0.0129,https://api.spotify.com/v1/audio-analysis/0IpnZchq8ek2A6pGEP2Qb1,0.733,238816,0.567,0IpnZchq8ek2A6pGEP2Qb1,0.0,0,0.382,-6.718,1,0.319,75.491,4,https://api.spotify.com/v1/tracks/0IpnZchq8ek2A6pGEP2Qb1,audio_features,spotify:track:0IpnZchq8ek2A6pGEP2Qb1,0.319
74,0Iyt1ZnlZibH8QdEKrGMTR,181,5575,0.0731,https://api.spotify.com/v1/audio-analysis/0Iyt1ZnlZibH8QdEKrGMTR,0.935,152453,0.44,0Iyt1ZnlZibH8QdEKrGMTR,0.0,9,0.0749,-7.64,0,0.0926,117.926,4,https://api.spotify.com/v1/tracks/0Iyt1ZnlZibH8QdEKrGMTR,audio_features,spotify:track:0Iyt1ZnlZibH8QdEKrGMTR,0.846
75,0JP9xo3adEtGSdUEISiszL,3446,100969,0.556,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,0.921,135090,0.537,0JP9xo3adEtGSdUEISiszL,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,audio_features,spotify:track:0JP9xo3adEtGSdUEISiszL,0.711
76,0JZUiKHoEDpsLvXfeqbZxV,148,7005,0.0759,https://api.spotify.com/v1/audio-analysis/0JZUiKHoEDpsLvXfeqbZxV,0.869,152680,0.568,0JZUiKHoEDpsLvXfeqbZxV,0.00344,11,0.101,-7.631,0,0.104,111.994,4,https://api.spotify.com/v1/tracks/0JZUiKHoEDpsLvXfeqbZxV,audio_features,spotify:track:0JZUiKHoEDpsLvXfeqbZxV,0.394
77,0Jh40A8WJdGXwkEDgxhaKo,2151,204650,0.0243,https://api.spotify.com/v1/audio-analysis/0Jh40A8WJdGXwkEDgxhaKo,0.758,183793,0.814,0Jh40A8WJdGXwkEDgxhaKo,0.000274,11,0.104,-4.911,0,0.0419,105.03,4,https://api.spotify.com/v1/tracks/0Jh40A8WJdGXwkEDgxhaKo,audio_features,spotify:track:0Jh40A8WJdGXwkEDgxhaKo,0.302
78,0Jh6iWjna1wk5le0Ahn7No,7447,244598,0.687,https://api.spotify.com/v1/audio-analysis/0Jh6iWjna1wk5le0Ahn7No,0.8,193444,0.756,0Jh6iWjna1wk5le0Ahn7No,2.06e-06,7,0.111,-4.4,0,0.0367,113.204,3,https://api.spotify.com/v1/tracks/0Jh6iWjna1wk5le0Ahn7No,audio_features,spotify:track:0Jh6iWjna1wk5le0Ahn7No,0.456
79,0JjM9bKm4wrwohMslcm892,16137,1358028,0.00509,https://api.spotify.com/v1/audio-analysis/0JjM9bKm4wrwohMslcm892,0.803,213308,0.759,0JjM9bKm4wrwohMslcm892,0.0,7,0.0921,-4.692,0,0.0494,104.0,4,https://api.spotify.com/v1/tracks/0JjM9bKm4wrwohMslcm892,audio_features,spotify:track:0JjM9bKm4wrwohMslcm892,0.284
80,0Jlcvv8IykzHaSmj49uNW8,804,46527,0.757,https://api.spotify.com/v1/audio-analysis/0Jlcvv8IykzHaSmj49uNW8,0.777,210252,0.357,0Jlcvv8IykzHaSmj49uNW8,7.28e-06,0,0.108,-6.942,1,0.0522,139.883,4,https://api.spotify.com/v1/tracks/0Jlcvv8IykzHaSmj49uNW8,audio_features,spotify:track:0Jlcvv8IykzHaSmj49uNW8,0.172
81,0JoWBcL61YWLXM5vW0YTHO,483,34183,0.17,https://api.spotify.com/v1/audio-analysis/0JoWBcL61YWLXM5vW0YTHO,0.654,186749,0.452,0JoWBcL61YWLXM5vW0YTHO,0.0,7,0.114,-6.36,1,0.0439,138.034,4,https://api.spotify.com/v1/tracks/0JoWBcL61YWLXM5vW0YTHO,audio_features,spotify:track:0JoWBcL61YWLXM5vW0YTHO,0.532
82,0JqbpesudPE6j901fBEzo2,177,6868,0.0292,https://api.spotify.com/v1/audio-analysis/0JqbpesudPE6j901fBEzo2,0.878,193947,0.515,0JqbpesudPE6j901fBEzo2,0.0,1,0.0835,-7.715,1,0.188,156.0,4,https://api.spotify.com/v1/tracks/0JqbpesudPE6j901fBEzo2,audio_features,spotify:track:0JqbpesudPE6j901fBEzo2,0.269
83,0Js2QjUABQA2Mjq5IAZvyH,184,6488,0.424,https://api.spotify.com/v1/audio-analysis/0Js2QjUABQA2Mjq5IAZvyH,0.447,254040,0.259,0Js2QjUABQA2Mjq5IAZvyH,0.000685,7,0.0955,-15.388,1,0.0381,124.597,3,https://api.spotify.com/v1/tracks/0Js2QjUABQA2Mjq5IAZvyH,audio_features,spotify:track:0Js2QjUABQA2Mjq5IAZvyH,0.342
84,0K5vPCPPPQYzrKHc17qB1I,4702,763648,0.0413,https://api.spotify.com/v1/audio-analysis/0K5vPCPPPQYzrKHc17qB1I,0.892,180804,0.547,0K5vPCPPPQYzrKHc17qB1I,5.44e-06,5,0.103,-5.709,0,0.0857,103.97,4,https://api.spotify.com/v1/tracks/0K5vPCPPPQYzrKHc17qB1I,audio_features,spotify:track:0K5vPCPPPQYzrKHc17qB1I,0.512
85,0KBwGCY9RYD9t2zjeW4h48,8360,1317771,0.172,https://api.spotify.com/v1/audio-analysis/0KBwGCY9RYD9t2zjeW4h48,0.945,141893,0.676,0KBwGCY9RYD9t2zjeW4h48,0.00036,1,0.322,-6.6,1,0.207,123.109,4,https://api.spotify.com/v1/tracks/0KBwGCY9RYD9t2zjeW4h48,audio_features,spotify:track:0KBwGCY9RYD9t2zjeW4h48,0.631
86,0KONCbkFfQlOj7SFo4pnFb,574,74688,0.164,https://api.spotify.com/v1/audio-analysis/0KONCbkFfQlOj7SFo4pnFb,0.741,166537,0.656,0KONCbkFfQlOj7SFo4pnFb,8.34e-05,7,0.245,-6.577,0,0.0675,153.038,4,https://api.spotify.com/v1/tracks/0KONCbkFfQlOj7SFo4pnFb,audio_features,spotify:track:0KONCbkFfQlOj7SFo4pnFb,0.487
87,0KkIkfsLEJbrcIhYsCL7L5,2025,63563,0.0846,https://api.spotify.com/v1/audio-analysis/0KkIkfsLEJbrcIhYsCL7L5,0.786,301714,0.808,0KkIkfsLEJbrcIhYsCL7L5,0.000289,7,0.0822,-3.702,1,0.0881,105.029,4,https://api.spotify.com/v1/tracks/0KkIkfsLEJbrcIhYsCL7L5,audio_features,spotify:track:0KkIkfsLEJbrcIhYsCL7L5,0.608
88,0KoiMHhqKLoL4xM54rcWYY,1068,30181,0.157,https://api.spotify.com/v1/audio-analysis/0KoiMHhqKLoL4xM54rcWYY,0.842,212500,0.801,0KoiMHhqKLoL4xM54rcWYY,4.82e-06,8,0.0642,-4.167,0,0.228,95.881,4,https://api.spotify.com/v1/tracks/0KoiMHhqKLoL4xM54rcWYY,audio_features,spotify:track:0KoiMHhqKLoL4xM54rcWYY,0.617
89,0LPRq5I35z8FoqYo84xn48,2062,148001,0.0103,https://api.spotify.com/v1/audio-analysis/0LPRq5I35z8FoqYo84xn48,0.864,171020,0.718,0LPRq5I35z8FoqYo84xn48,0.0033,4,0.104,-6.021,0,0.194,100.972,4,https://api.spotify.com/v1/tracks/0LPRq5I35z8FoqYo84xn48,audio_features,spotify:track:0LPRq5I35z8FoqYo84xn48,0.173
90,0Li1OuXXfi7950ilZUFGkF,658,35557,0.248,https://api.spotify.com/v1/audio-analysis/0Li1OuXXfi7950ilZUFGkF,0.747,158709,0.497,0Li1OuXXfi7950ilZUFGkF,0.0,4,0.138,-6.542,0,0.0401,142.046,4,https://api.spotify.com/v1/tracks/0Li1OuXXfi7950ilZUFGkF,audio_features,spotify:track:0Li1OuXXfi7950ilZUFGkF,0.0663
91,0M85kJQW24lSFaXhY1axvJ,173,6420,0.00605,https://api.spotify.com/v1/audio-analysis/0M85kJQW24lSFaXhY1axvJ,0.831,226520,0.853,0M85kJQW24lSFaXhY1axvJ,0.0,6,0.0786,-4.332,0,0.0627,112.05,4,https://api.spotify.com/v1/tracks/0M85kJQW24lSFaXhY1axvJ,audio_features,spotify:track:0M85kJQW24lSFaXhY1axvJ,0.648
92,0MLu1cFYL4ikdRTdasCQT9,1845,65536,0.048,https://api.spotify.com/v1/audio-analysis/0MLu1cFYL4ikdRTdasCQT9,0.703,180000,0.704,0MLu1cFYL4ikdRTdasCQT9,0.0,6,0.41,-6.117,0,0.0641,139.933,4,https://api.spotify.com/v1/tracks/0MLu1cFYL4ikdRTdasCQT9,audio_features,spotify:track:0MLu1cFYL4ikdRTdasCQT9,0.725
93,0MosEQLIpTIY0abzAPvyGk,448,25328,0.186,https://api.spotify.com/v1/audio-analysis/0MosEQLIpTIY0abzAPvyGk,0.776,240608,0.663,0MosEQLIpTIY0abzAPvyGk,0.0196,8,0.197,-6.914,1,0.0648,139.969,4,https://api.spotify.com/v1/tracks/0MosEQLIpTIY0abzAPvyGk,audio_features,spotify:track:0MosEQLIpTIY0abzAPvyGk,0.715
94,0MtMUDO6tzHq1ux9rwSJhl,166,5874,0.295,https://api.spotify.com/v1/audio-analysis/0MtMUDO6tzHq1ux9rwSJhl,0.659,184607,0.297,0MtMUDO6tzHq1ux9rwSJhl,0.0,7,0.213,-19.793,0,0.0811,147.98,4,https://api.spotify.com/v1/tracks/0MtMUDO6tzHq1ux9rwSJhl,audio_features,spotify:track:0MtMUDO6tzHq1ux9rwSJhl,0.494
95,0NpbrFW2rY8Rg0U0cGzZ66,169,6463,0.332,https://api.spotify.com/v1/audio-analysis/0NpbrFW2rY8Rg0U0cGzZ66,0.752,152000,0.823,0NpbrFW2rY8Rg0U0cGzZ66,5.74e-06,8,0.127,-5.401,0,0.0363,103.988,4,https://api.spotify.com/v1/tracks/0NpbrFW2rY8Rg0U0cGzZ66,audio_features,spotify:track:0NpbrFW2rY8Rg0U0cGzZ66,0.872
96,0O007c3X8kJ4lWFOsXXkV8,185,6135,0.245,https://api.spotify.com/v1/audio-analysis/0O007c3X8kJ4lWFOsXXkV8,0.49,208222,0.449,0O007c3X8kJ4lWFOsXXkV8,7.73e-05,8,0.11,-12.244,0,0.0742,119.973,4,https://api.spotify.com/v1/tracks/0O007c3X8kJ4lWFOsXXkV8,audio_features,spotify:track:0O007c3X8kJ4lWFOsXXkV8,0.302
97,0O6ifH90X8LPj7dXrp0Ewt,967,50404,0.596,https://api.spotify.com/v1/audio-analysis/0O6ifH90X8LPj7dXrp0Ewt,0.895,176249,0.652,0O6ifH90X8LPj7dXrp0Ewt,2.02e-05,6,0.0637,-7.898,0,0.107,120.005,4,https://api.spotify.com/v1/tracks/0O6ifH90X8LPj7dXrp0Ewt,audio_features,spotify:track:0O6ifH90X8LPj7dXrp0Ewt,0.686
98,0OGZgzOsgZCSg0jRwabHOA,42,45648,0.052,https://api.spotify.com/v1/audio-analysis/0OGZgzOsgZCSg0jRwabHOA,0.69,238659,0.759,0OGZgzOsgZCSg0jRwabHOA,0.0,0,0.122,-5.882,0,0.121,122.998,4,https://api.spotify.com/v1/tracks/0OGZgzOsgZCSg0jRwabHOA,audio_features,spotify:track:0OGZgzOsgZCSg0jRwabHOA,0.468
99,0OKIOYCAL3d5nbRpwVVBDM,145,6379,0.134,https://api.spotify.com/v1/audio-analysis/0OKIOYCAL3d5nbRpwVVBDM,0.804,307972,0.907,0OKIOYCAL3d5nbRpwVVBDM,0.0,9,0.335,-3.091,1,0.317,94.938,4,https://api.spotify.com/v1/tracks/0OKIOYCAL3d5nbRpwVVBDM,audio_features,spotify:track:0OKIOYCAL3d5nbRpwVVBDM,0.714
100,0Odu228D0yGcFySGuxU4rY,6236,213993,0.0511,https://api.spotify.com/v1/audio-analysis/0Odu228D0yGcFySGuxU4rY,0.464,221492,0.547,0Odu228D0yGcFySGuxU4rY,0.0,7,0.155,-8.137,0,0.339,67.003,4,https://api.spotify.com/v1/tracks/0Odu228D0yGcFySGuxU4rY,audio_features,spotify:track:0Odu228D0yGcFySGuxU4rY,0.423
101,0OkMZx36jAnr9epv0gS4ND,232,17541,0.0641,https://api.spotify.com/v1/audio-analysis/0OkMZx36jAnr9epv0gS4ND,0.78,188627,0.598,0OkMZx36jAnr9epv0gS4ND,0.0,0,0.303,-6.891,0,0.321,149.096,4,https://api.spotify.com/v1/tracks/0OkMZx36jAnr9epv0gS4ND,audio_features,spotify:track:0OkMZx36jAnr9epv0gS4ND,0.636
102,0OyQns5ayNK2OVaES0Vb8t,2486,407033,0.0397,https://api.spotify.com/v1/audio-analysis/0OyQns5ayNK2OVaES0Vb8t,0.707,243357,0.622,0OyQns5ayNK2OVaES0Vb8t,0.0,0,0.149,-6.951,1,0.031,142.942,4,https://api.spotify.com/v1/tracks/0OyQns5ayNK2OVaES0Vb8t,audio_features,spotify:track:0OyQns5ayNK2OVaES0Vb8t,0.223
103,0PGDjNcjDLalPSMtgvSvT7,889,55745,0.683,https://api.spotify.com/v1/audio-analysis/0PGDjNcjDLalPSMtgvSvT7,0.762,171387,0.667,0PGDjNcjDLalPSMtgvSvT7,0.0,5,0.157,-6.8,1,0.0888,147.911,4,https://api.spotify.com/v1/tracks/0PGDjNcjDLalPSMtgvSvT7,audio_features,spotify:track:0PGDjNcjDLalPSMtgvSvT7,0.645
104,0PvFJmanyNQMseIFrU708S,1332,1717693,0.114,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,0.823,190476,0.586,0PvFJmanyNQMseIFrU708S,0.0,6,0.193,-6.606,0,0.2,125.971,4,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,audio_features,spotify:track:0PvFJmanyNQMseIFrU708S,0.347
105,0QEYctQDAQYzbtU13Trxf4,227,19053,0.0484,https://api.spotify.com/v1/audio-analysis/0QEYctQDAQYzbtU13Trxf4,0.894,164354,0.603,0QEYctQDAQYzbtU13Trxf4,0.00065,4,0.178,-5.786,0,0.184,99.489,4,https://api.spotify.com/v1/tracks/0QEYctQDAQYzbtU13Trxf4,audio_features,spotify:track:0QEYctQDAQYzbtU13Trxf4,0.218
106,0QPlafvsnmTJBvGNek2cI8,139,6533,0.491,https://api.spotify.com/v1/audio-analysis/0QPlafvsnmTJBvGNek2cI8,0.775,235067,0.782,0QPlafvsnmTJBvGNek2cI8,0.0,10,0.0807,-6.872,0,0.0877,97.006,4,https://api.spotify.com/v1/tracks/0QPlafvsnmTJBvGNek2cI8,audio_features,spotify:track:0QPlafvsnmTJBvGNek2cI8,0.527
107,0QjjaCaXE45mvhCnV3C0TA,2593,668137,0.185,https://api.spotify.com/v1/audio-analysis/0QjjaCaXE45mvhCnV3C0TA,0.813,173933,0.659,0QjjaCaXE45mvhCnV3C0TA,0.0,1,0.0981,-7.993,0,0.0967,129.965,4,https://api.spotify.com/v1/tracks/0QjjaCaXE45mvhCnV3C0TA,audio_features,spotify:track:0QjjaCaXE45mvhCnV3C0TA,0.507
108,0ROE31C8Wu4neZoR9stM9e,94,8735,0.00414,https://api.spotify.com/v1/audio-analysis/0ROE31C8Wu4neZoR9stM9e,0.859,251336,0.477,0ROE31C8Wu4neZoR9stM9e,0.0,1,0.0819,-6.116,1,0.428,145.979,4,https://api.spotify.com/v1/tracks/0ROE31C8Wu4neZoR9stM9e,audio_features,spotify:track:0ROE31C8Wu4neZoR9stM9e,0.153
109,0RUavidTwACAYUoNhAxNNp,123,8085,0.448,https://api.spotify.com/v1/audio-analysis/0RUavidTwACAYUoNhAxNNp,0.589,212007,0.632,0RUavidTwACAYUoNhAxNNp,0.0,2,0.0744,-7.382,0,0.266,93.696,4,https://api.spotify.com/v1/tracks/0RUavidTwACAYUoNhAxNNp,audio_features,spotify:track:0RUavidTwACAYUoNhAxNNp,0.44
110,0RiRZpuVRbi7oqRdSMwhQY,5651,194092,0.533,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,0.755,157560,0.522,0RiRZpuVRbi7oqRdSMwhQY,0.0,2,0.0685,-4.368,1,0.0575,89.96,4,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,audio_features,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,0.925
111,0RyGkLUzlkmu6EZadbOgZa,2853,431320,0.119,https://api.spotify.com/v1/audio-analysis/0RyGkLUzlkmu6EZadbOgZa,0.686,221815,0.698,0RyGkLUzlkmu6EZadbOgZa,0.0,3,0.323,-4.675,0,0.07,94.958,4,https://api.spotify.com/v1/tracks/0RyGkLUzlkmu6EZadbOgZa,audio_features,spotify:track:0RyGkLUzlkmu6EZadbOgZa,0.55
112,0S5IxixNG25wmy9jeKZKRo,16658,1063042,0.0658,https://api.spotify.com/v1/audio-analysis/0S5IxixNG25wmy9jeKZKRo,0.765,166250,0.791,0S5IxixNG25wmy9jeKZKRo,0.0,0,0.048,-3.752,1,0.214,95.022,4,https://api.spotify.com/v1/tracks/0S5IxixNG25wmy9jeKZKRo,audio_features,spotify:track:0S5IxixNG25wmy9jeKZKRo,0.752
113,0SkGIhZtmDJ5ggyeDsCNkf,166,6398,0.297,https://api.spotify.com/v1/audio-analysis/0SkGIhZtmDJ5ggyeDsCNkf,0.619,186985,0.638,0SkGIhZtmDJ5ggyeDsCNkf,1.41e-06,2,0.44,-5.754,0,0.0906,141.967,4,https://api.spotify.com/v1/tracks/0SkGIhZtmDJ5ggyeDsCNkf,audio_features,spotify:track:0SkGIhZtmDJ5ggyeDsCNkf,0.36
114,0SqqAgdovOE24BzxIClpjw,8873,671174,0.021,https://api.spotify.com/v1/audio-analysis/0SqqAgdovOE24BzxIClpjw,0.86,172127,0.758,0SqqAgdovOE24BzxIClpjw,6.54e-05,11,0.344,-5.16,1,0.0695,97.014,4,https://api.spotify.com/v1/tracks/0SqqAgdovOE24BzxIClpjw,audio_features,spotify:track:0SqqAgdovOE24BzxIClpjw,0.453
115,0T8jOLEZOiHALUvUeP9o1h,154,7204,0.107,https://api.spotify.com/v1/audio-analysis/0T8jOLEZOiHALUvUeP9o1h,0.826,168720,0.679,0T8jOLEZOiHALUvUeP9o1h,0.0566,4,0.128,-4.015,0,0.0551,133.03,4,https://api.spotify.com/v1/tracks/0T8jOLEZOiHALUvUeP9o1h,audio_features,spotify:track:0T8jOLEZOiHALUvUeP9o1h,0.591
116,0TId5TSbdcBP32haUV4Aet,3270,113352,0.0292,https://api.spotify.com/v1/audio-analysis/0TId5TSbdcBP32haUV4Aet,0.617,165469,0.847,0TId5TSbdcBP32haUV4Aet,0.0,6,0.16,-2.933,1,0.11,127.878,4,https://api.spotify.com/v1/tracks/0TId5TSbdcBP32haUV4Aet,audio_features,spotify:track:0TId5TSbdcBP32haUV4Aet,0.345
117,0Tcw8w9pvPrZoORgxsNASW,149,7182,0.00198,https://api.spotify.com/v1/audio-analysis/0Tcw8w9pvPrZoORgxsNASW,0.773,186843,0.742,0Tcw8w9pvPrZoORgxsNASW,0.0,5,0.558,-5.453,0,0.162,148.949,4,https://api.spotify.com/v1/tracks/0Tcw8w9pvPrZoORgxsNASW,audio_features,spotify:track:0Tcw8w9pvPrZoORgxsNASW,0.35
118,0TfkDtbTaJmzb6qvKl3YIB,113,9911,0.176,https://api.spotify.com/v1/audio-analysis/0TfkDtbTaJmzb6qvKl3YIB,0.915,240253,0.572,0TfkDtbTaJmzb6qvKl3YIB,0.0,2,0.102,-8.731,0,0.451,136.061,4,https://api.spotify.com/v1/tracks/0TfkDtbTaJmzb6qvKl3YIB,audio_features,spotify:track:0TfkDtbTaJmzb6qvKl3YIB,0.356
119,0Tq0EhQpVeQJwV3E3P5Jti,1669,44646,0.513,https://api.spotify.com/v1/audio-analysis/0Tq0EhQpVeQJwV3E3P5Jti,0.736,178000,0.585,0Tq0EhQpVeQJwV3E3P5Jti,2.02e-05,7,0.108,-6.769,1,0.12,100.609,4,https://api.spotify.com/v1/tracks/0Tq0EhQpVeQJwV3E3P5Jti,audio_features,spotify:track:0Tq0EhQpVeQJwV3E3P5Jti,0.28
120,0TrPqhAMoaKUFLR7iYDokf,14596,930346,0.145,https://api.spotify.com/v1/audio-analysis/0TrPqhAMoaKUFLR7iYDokf,0.79,181436,0.694,0TrPqhAMoaKUFLR7iYDokf,0.00252,9,0.281,-7.726,0,0.0708,103.007,4,https://api.spotify.com/v1/tracks/0TrPqhAMoaKUFLR7iYDokf,audio_features,spotify:track:0TrPqhAMoaKUFLR7iYDokf,0.508
121,0U6bQIAh6MCGo1xjbIIx2S,9447,313510,0.125,https://api.spotify.com/v1/audio-analysis/0U6bQIAh6MCGo1xjbIIx2S,0.765,184558,0.906,0U6bQIAh6MCGo1xjbIIx2S,0.0,8,0.423,-2.097,0,0.0965,96.071,4,https://api.spotify.com/v1/tracks/0U6bQIAh6MCGo1xjbIIx2S,audio_features,spotify:track:0U6bQIAh6MCGo1xjbIIx2S,0.95
122,0U9dP3BUlAgq9KkJXOijBH,3218,491927,0.163,https://api.spotify.com/v1/audio-analysis/0U9dP3BUlAgq9KkJXOijBH,0.803,119040,0.649,0U9dP3BUlAgq9KkJXOijBH,2.72e-05,10,0.152,-6.599,0,0.132,125.038,4,https://api.spotify.com/v1/tracks/0U9dP3BUlAgq9KkJXOijBH,audio_features,spotify:track:0U9dP3BUlAgq9KkJXOijBH,0.584
123,0UOuzpt1IbopbjLspg2t7o,483,42121,0.646,https://api.spotify.com/v1/audio-analysis/0UOuzpt1IbopbjLspg2t7o,0.731,213333,0.676,0UOuzpt1IbopbjLspg2t7o,0.128,2,0.312,-16.041,1,0.0881,126.013,4,https://api.spotify.com/v1/tracks/0UOuzpt1IbopbjLspg2t7o,audio_features,spotify:track:0UOuzpt1IbopbjLspg2t7o,0.119
124,0UPNHClpOZsSqH5x5WTsfr,175,7303,0.231,https://api.spotify.com/v1/audio-analysis/0UPNHClpOZsSqH5x5WTsfr,0.729,177080,0.549,0UPNHClpOZsSqH5x5WTsfr,6.03e-06,4,0.0914,-8.02,0,0.037,147.026,4,https://api.spotify.com/v1/tracks/0UPNHClpOZsSqH5x5WTsfr,audio_features,spotify:track:0UPNHClpOZsSqH5x5WTsfr,0.491
125,0VHGT45cMj6VlT9na7qA3E,319,112342,0.47,https://api.spotify.com/v1/audio-analysis/0VHGT45cMj6VlT9na7qA3E,0.697,151328,0.458,0VHGT45cMj6VlT9na7qA3E,0.137,1,0.13,-7.841,1,0.163,96.834,4,https://api.spotify.com/v1/tracks/0VHGT45cMj6VlT9na7qA3E,audio_features,spotify:track:0VHGT45cMj6VlT9na7qA3E,0.282
126,0VLwCyZ3QIvPXhPXhaiZfk,1488,125100,0.0286,https://api.spotify.com/v1/audio-analysis/0VLwCyZ3QIvPXhPXhaiZfk,0.843,171286,0.627,0VLwCyZ3QIvPXhPXhaiZfk,0.0,9,0.11,-6.552,0,0.0915,146.139,4,https://api.spotify.com/v1/tracks/0VLwCyZ3QIvPXhPXhaiZfk,audio_features,spotify:track:0VLwCyZ3QIvPXhPXhaiZfk,0.43
127,0VSzREd1OjEWJ9tXoFHRQH,1557,231036,0.028,https://api.spotify.com/v1/audio-analysis/0VSzREd1OjEWJ9tXoFHRQH,0.794,177693,0.637,0VSzREd1OjEWJ9tXoFHRQH,0.0,4,0.0919,-6.29,0,0.339,103.868,4,https://api.spotify.com/v1/tracks/0VSzREd1OjEWJ9tXoFHRQH,audio_features,spotify:track:0VSzREd1OjEWJ9tXoFHRQH,0.393
128,0VjIjW4GlUZAMYd2vXMi3b,871,6605437,0.00146,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,0.514,200040,0.73,0VjIjW4GlUZAMYd2vXMi3b,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,audio_features,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,0.334
129,0Vl4eICpXMjtiK0RhdaWov,3593,768748,0.307,https://api.spotify.com/v1/audio-analysis/0Vl4eICpXMjtiK0RhdaWov,0.707,197861,0.747,0Vl4eICpXMjtiK0RhdaWov,0.0,8,0.183,-5.212,0,0.279,80.025,4,https://api.spotify.com/v1/tracks/0Vl4eICpXMjtiK0RhdaWov,audio_features,spotify:track:0Vl4eICpXMjtiK0RhdaWov,0.491
130,0WFgtxiLNr99YaoSdYR3Ud,5014,325991,0.282,https://api.spotify.com/v1/audio-analysis/0WFgtxiLNr99YaoSdYR3Ud,0.704,158061,0.782,0WFgtxiLNr99YaoSdYR3Ud,0.00769,1,0.0759,-5.471,0,0.164,93.35,4,https://api.spotify.com/v1/tracks/0WFgtxiLNr99YaoSdYR3Ud,audio_features,spotify:track:0WFgtxiLNr99YaoSdYR3Ud,0.346
